CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Balance_to_Salary,Age_Bucket,Tenure_Group,Engagement_Score,Product_Usage_Index,Dormant_Risk,Customer_Value_Score,Wealth_Flag,Loyalty_Index,Churn_Probability,Risk_Band,Retention_Action,Expected_Revenue_Loss
591,Germany,Female,34,4,150635.3,1,1,1,72274.84,0,2.0841722489838928,30-40,Mid,2,0.2,0,82.11387199999999,1,6.0,0.3656581836631359,Medium Risk,Proactive engagement — Email + Product upgrade offer,1365.899471060469
579,Spain,Male,37,4,0.0,2,1,1,32246.63,0,0.0,30-40,Mid,3,0.4,0,9.847689,0,12.0,0.06238398290599159,Low Risk,Maintain relationship — Monthly newsletter,20.116732146958356
570,France,Male,39,10,129674.89,2,1,0,80552.36,0,1.6098011305797797,30-40,Veteran,1,0.18181818181818182,1,76.206664,1,10.0,0.30388902533017537,Medium Risk,Proactive engagement — Email + Product upgrade offer,1032.9253003224082
709,France,Female,37,9,0.0,2,1,0,16733.59,0,0.0,30-40,Veteran,1,0.2,0,5.2327770000000005,0,9.0,0.11950286346240974,Low Risk,Maintain relationship — Monthly newsletter,19.997119210059452
611,France,Male,53,3,83568.26,1,0,0,1235.49,0,67.58506740855162,50-60,Mid,0,0.25,1,33.98125099999999,0,1.5,0.5904192167687878,Medium Risk,Proactive engagement — Email + Product upgrade offer,994.1007026998651
775,Spain,Male,48,4,178144.91,2,0,0,50168.41,1,3.5508671519158783,40-50,Mid,0,0.4,1,86.540987,1,4.0,0.728755988206467,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2962.0886906830146
699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0,4.367543612287727,30-40,Senior,2,0.14285714285714285,0,69.171166,1,9.0,0.420460282796607,Medium Risk,Proactive engagement — Email + Product upgrade offer,1378.9557550173108
618,France,Male,37,5,0.0,1,0,1,178705.45,1,0.0,30-40,Mid,1,0.16666666666666666,0,53.797035,0,7.5,0.4606511507253356,Medium Risk,Proactive engagement — Email + Product upgrade offer,823.2087118338893
704,France,Male,36,3,114370.41,1,0,1,66810.48,0,1.7118376961564092,30-40,Mid,1,0.25,0,66.002508,1,4.5,0.23638382951422604,Low Risk,Maintain relationship — Monthly newsletter,698.6354811190788
835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1,2.3612730331406837,40-50,Mid,3,0.3333333333333333,0,57.324076999999996,1,15.0,0.5407505770077902,Medium Risk,Proactive engagement — Email + Product upgrade offer,1419.135594113339
714,Germany,Male,39,3,149887.49,2,1,0,63846.36,0,2.347591035870551,30-40,Mid,1,0.5,1,79.32310399999999,1,3.0,0.3975098024100403,Medium Risk,Proactive engagement — Email + Product upgrade offer,1445.430470154741
581,Spain,Female,43,4,170172.9,1,0,1,100236.02,0,1.6977050993734648,40-50,Mid,1,0.2,0,98.314266,1,6.0,0.5195090516560741,Medium Risk,Proactive engagement — Email + Product upgrade offer,2288.862434851071
592,France,Male,27,3,0.0,2,1,1,19645.65,0,0.0,<30,Mid,3,0.5,0,6.071295000000001,0,9.0,0.052355041545261626,Low Risk,Maintain relationship — Monthly newsletter,10.28548821933669
551,France,Male,43,7,0.0,2,1,0,178393.68,0,0.0,40-50,Senior,1,0.25,0,53.683404,0,7.0,0.2555049254569423,Low Risk,Maintain relationship — Monthly newsletter,455.8046391038962
689,Germany,Female,28,2,64808.32,2,0,0,78591.15,0,0.8246156899893947,<30,New,0,0.6666666666666666,1,49.70737299999999,0,2.0,0.2799660876870827,Low Risk,Maintain relationship — Monthly newsletter,582.9112039227371
604,France,Female,56,0,62732.65,1,0,1,124954.56,0,0.5020396851488641,50-60,New,1,1.0,0,62.760628,0,0.0,0.6022955889921162,High Risk,Immediate outreach — Dedicated RM call + Premium offer,1508.2677707402327
514,France,Female,41,7,0.0,2,1,1,3756.65,0,0.0,40-50,Senior,3,0.25,0,1.2811949999999999,0,21.0,0.14515683934505919,Low Risk,Maintain relationship — Monthly newsletter,5.453034405256167
698,France,Male,29,5,95167.55,1,1,1,152723.23,0,0.6231332775421424,<30,Mid,2,0.16666666666666666,0,84.093389,0,7.5,0.18778821741035537,Low Risk,Maintain relationship — Monthly newsletter,644.2231225847344
581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1,0.8129521279913141,50-60,New,1,0.3333333333333333,1,117.45729,1,1.0,0.858186916101307,High Risk,Immediate outreach — Dedicated RM call + Premium offer,4227.565715346848
573,Germany,Male,31,0,134644.19,1,1,1,70381.49,0,1.9130353302362562,30-40,New,2,1.0,0,75.144023,1,0.0,0.41065887655866107,Medium Risk,Proactive engagement — Email + Product upgrade offer,1394.8844721502644
449,Spain,Female,33,8,0.0,2,0,0,156792.89,0,0.0,30-40,Veteran,0,0.2222222222222222,0,47.172567,0,8.0,0.13196750527625106,Low Risk,Maintain relationship — Monthly newsletter,206.91566538353655
850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0,1.4434357243198948,30-40,Mid,0,0.25,1,31.432792000000003,0,1.5,0.33694847251938603,Medium Risk,Proactive engagement — Email + Product upgrade offer,465.39868880903083
612,France,Male,41,5,0.0,3,0,0,151256.22,0,0.0,40-50,Mid,0,0.5,0,45.560466,0,7.5,0.5090488625860428,Medium Risk,Proactive engagement — Email + Product upgrade offer,769.9680675006425
690,Spain,Male,49,8,116622.73,1,0,1,51011.29,0,2.286169274110219,40-50,Veteran,1,0.1111111111111111,0,62.159479000000005,1,12.0,0.47116433490174403,Medium Risk,Proactive engagement — Email + Product upgrade offer,1339.3164255508134
599,Spain,Female,49,2,0.0,2,1,0,111190.53,0,0.0,40-50,New,1,0.6666666666666666,0,33.536859,0,2.0,0.45664991784341086,Medium Risk,Proactive engagement — Email + Product upgrade offer,507.75146389465317
498,France,Male,33,1,198113.86,1,1,0,69664.35,0,2.8437933635587846,30-40,New,1,0.5,1,100.29424899999998,1,0.5,0.36669994491163316,Medium Risk,Proactive engagement — Email + Product upgrade offer,1708.4259640376672
497,France,Female,29,4,85646.81,1,0,0,63233.02,1,1.3544419601980073,<30,Mid,0,0.2,1,53.37773,0,2.0,0.4135504135794728,Medium Risk,Proactive engagement — Email + Product upgrade offer,969.8858896740413
802,Spain,Male,51,7,0.0,1,0,1,40855.79,0,0.0,50-60,Senior,1,0.125,0,12.497337,0,10.5,0.6143265386099268,High Risk,Immediate outreach — Dedicated RM call + Premium offer,250.98796052874062
644,France,Male,33,9,141234.98,1,1,0,95673.05,0,1.4762099022671247,30-40,Veteran,1,0.1,1,85.38910700000001,1,4.5,0.30088005679363145,Medium Risk,Proactive engagement — Email + Product upgrade offer,1137.7569032491476
714,France,Male,34,10,0.0,2,1,1,80234.14,0,0.0,30-40,Veteran,3,0.18181818181818182,0,24.284442,0,30.0,0.06464837910417867,Low Risk,Maintain relationship — Monthly newsletter,51.87007099817746
690,France,Female,40,9,77641.99,1,0,0,189051.59,1,0.4106899037987261,30-40,Veteran,0,0.1,1,87.979273,0,4.5,0.6196531179114848,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2133.6860955832835
522,Spain,Male,30,3,0.0,2,1,0,145490.85,0,0.0,<30,Mid,1,0.5,0,43.803855,0,3.0,0.11821668931839407,Low Risk,Maintain relationship — Monthly newsletter,171.99446613119073
502,Germany,Female,40,7,117304.29,1,0,0,196278.32,0,0.5976395781277416,30-40,Senior,0,0.125,1,105.95581200000001,1,3.5,0.6083273373403141,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2621.2028057182215
730,Spain,Female,62,2,0.0,2,1,1,162889.1,0,0.0,60+,New,3,0.6666666666666666,0,49.085730000000005,0,6.0,0.19665897755608705,Low Risk,Maintain relationship — Monthly newsletter,320.3360386103122
590,Germany,Male,36,6,92340.69,2,1,1,174667.58,0,0.5286622814475277,30-40,Senior,3,0.2857142857142857,0,89.51355000000001,0,18.0,0.12866063131133787,Low Risk,Maintain relationship — Monthly newsletter,462.340640546727
458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0,42.21008920509119,30-40,Veteran,3,0.2,0,59.892522,1,27.0,0.17603627005628933,Low Risk,Maintain relationship — Monthly newsletter,522.8935948394344
553,Spain,Male,41,6,144974.55,1,1,1,19344.92,0,7.493804895295752,40-50,Senior,2,0.14285714285714285,0,63.959196000000006,1,9.0,0.2836971485070363,Low Risk,Maintain relationship — Monthly newsletter,877.4583152427826
479,France,Male,47,1,0.0,1,1,0,95270.83,0,0.0,40-50,New,1,0.5,0,28.724949000000002,0,0.5,0.7660738171976155,High Risk,Immediate outreach — Dedicated RM call + Premium offer,729.844884056851
693,France,Male,31,2,0.0,2,1,1,107759.31,0,0.0,30-40,New,3,0.6666666666666666,0,32.535693,0,6.0,0.0496700566705999,Low Risk,Maintain relationship — Monthly newsletter,53.52411034484743
707,Spain,Male,43,10,0.0,2,1,0,118368.2,0,0.0,40-50,Veteran,1,0.18181818181818182,0,35.722559999999994,0,10.0,0.27066835444104037,Low Risk,Maintain relationship — Monthly newsletter,320.3852591214796
636,Spain,Male,37,1,115137.26,1,1,0,52484.01,0,2.193717025108693,30-40,New,1,0.5,1,61.99090700000001,1,0.5,0.4014758642296398,Medium Risk,Proactive engagement — Email + Product upgrade offer,1135.2072520005254
807,France,Male,33,10,101952.97,2,1,0,178153.65,0,0.5722722926401304,30-40,Veteran,1,0.18181818181818182,1,94.46938300000001,1,10.0,0.2223582110212404,Low Risk,Maintain relationship — Monthly newsletter,849.540869359086
513,France,Female,45,0,164649.52,3,1,0,49915.52,1,3.298497571545452,40-50,New,1,3.0,1,80.988364,1,0.0,0.8812447959409464,High Risk,Immediate outreach — Dedicated RM call + Premium offer,3341.8085754503577
582,France,Male,31,2,0.0,2,1,1,33747.03,0,0.0,30-40,New,3,0.6666666666666666,0,10.298708999999999,0,6.0,0.053844721268486585,Low Risk,Maintain relationship — Monthly newsletter,18.17099423989255
694,France,Male,32,0,91956.49,1,1,1,59961.81,0,1.5335587174783838,30-40,New,2,1.0,0,54.979339,0,0.0,0.15411146112242582,Low Risk,Maintain relationship — Monthly newsletter,375.83900217824765
777,France,Male,39,8,0.0,2,1,1,18613.52,0,0.0,30-40,Veteran,3,0.2222222222222222,0,5.817156,0,24.0,0.0689505961495768,Low Risk,Maintain relationship — Monthly newsletter,12.834133004420707
598,Germany,Male,32,9,123938.6,2,1,0,198894.42,0,0.6231345095829758,30-40,Veteran,1,0.2,1,109.423166,1,9.0,0.30019327948947994,Medium Risk,Proactive engagement — Email + Product upgrade offer,1341.1783779062775
762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1,2.1673489704582134,40-50,Senior,3,0.42857142857142855,0,66.761559,1,27.0,0.851291856457559,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2589.269816017799
588,France,Female,34,3,120777.88,1,1,1,131729.52,0,0.9168557142262858,30-40,Mid,2,0.25,0,88.006408,1,4.5,0.2643155588617907,Low Risk,Maintain relationship — Monthly newsletter,986.6510739808002
663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0,1.139926207576967,40-50,Mid,2,0.16666666666666666,0,60.049335,0,7.5,0.38389294828539455,Medium Risk,Proactive engagement — Email + Product upgrade offer,996.8444920923752
777,France,Male,36,7,0.0,1,1,0,106472.34,0,0.0,30-40,Senior,1,0.125,0,32.17480199999999,0,3.5,0.5377565892306719,Medium Risk,Proactive engagement — Email + Product upgrade offer,572.5620240580845
592,France,Male,71,4,0.0,2,0,1,17013.54,0,0.0,60+,Mid,2,0.4,0,5.281662,0,12.0,0.17697603046045654,Low Risk,Maintain relationship — Monthly newsletter,30.10988773280196
631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1,0.7061912320272035,40-50,New,2,0.5,0,87.94631800000002,1,1.5,0.7440480966039189,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2704.275396413575
725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1,1.210841831021491,40-50,New,0,0.5,1,68.15924000000001,1,0.5,0.9131878978714166,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2706.6653690431135
850,France,Male,34,2,72079.71,1,1,1,115767.93,0,0.622617052779187,30-40,New,2,0.3333333333333333,0,63.817263,0,3.0,0.23298699480858415,Low Risk,Maintain relationship — Monthly newsletter,605.5969214505905
540,France,Male,37,6,0.0,2,1,0,141998.89,0,0.0,30-40,Senior,1,0.2857142857142857,0,42.761667,0,6.0,0.09345318785015796,Low Risk,Maintain relationship — Monthly newsletter,132.70248941683917
674,Spain,Male,36,2,0.0,2,1,1,182787.17,0,0.0,30-40,New,3,0.6666666666666666,0,55.038351000000006,0,6.0,0.06212122724675434,Low Risk,Maintain relationship — Monthly newsletter,113.54963325361119
553,France,Male,38,3,99844.68,1,0,0,187915.7,0,0.5313241452196638,30-40,Mid,0,0.25,1,96.47848199999999,1,1.5,0.32927501219010064,Medium Risk,Proactive engagement — Email + Product upgrade offer,1276.2866085644469
630,France,Female,28,1,0.0,2,1,1,133267.78,0,0.0,<30,New,3,1.0,0,40.16933399999999,0,3.0,0.12302734605741762,Low Risk,Maintain relationship — Monthly newsletter,163.95581288363798
466,France,Male,26,3,156815.71,1,1,1,137476.09,0,1.1406679469284664,<30,Mid,2,0.25,0,104.108911,1,4.5,0.2105501076597173,Low Risk,Maintain relationship — Monthly newsletter,949.80734796607
613,France,Male,47,6,146034.74,1,1,1,77146.14,0,1.8929378328217998,40-50,Senior,2,0.14285714285714285,0,81.741638,1,9.0,0.44799987649639605,Medium Risk,Proactive engagement — Email + Product upgrade offer,1654.0855216054028
558,France,Male,27,1,152283.39,1,1,0,183271.15,0,0.8309139713808127,<30,New,1,0.5,1,116.062101,1,0.5,0.29704203428575016,Low Risk,Maintain relationship — Monthly newsletter,1449.083711289494
775,Germany,Female,33,1,118897.1,2,1,1,26362.4,0,4.509930433859062,30-40,New,3,1.0,0,55.70006000000001,1,3.0,0.2573036011855254,Low Risk,Maintain relationship — Monthly newsletter,679.6844445692436
698,Germany,Male,52,8,96781.39,1,1,1,153373.71,0,0.6310127008553106,50-60,Veteran,2,0.1111111111111111,0,84.934069,0,12.0,0.563913136949138,Medium Risk,Proactive engagement — Email + Product upgrade offer,1956.4204439802327
608,Germany,Male,33,1,102772.67,2,1,0,70705.58,0,1.4535092773543847,30-40,New,1,1.0,1,62.503142,1,1.0,0.39308328748885785,Medium Risk,Proactive engagement — Email + Product upgrade offer,1085.8961980542147
670,Spain,Female,20,4,0.0,2,1,0,119759.24,0,0.0,<30,Mid,1,0.4,0,36.128772,0,4.0,0.1437438588538943,Low Risk,Maintain relationship — Monthly newsletter,172.14655291009652
591,Spain,Male,39,8,0.0,2,0,0,42392.24,0,0.0,30-40,Veteran,0,0.2222222222222222,0,12.894971999999997,0,8.0,0.08666173164720205,Low Risk,Maintain relationship — Monthly newsletter,36.73784926803784
633,France,Male,40,4,150578.0,1,0,1,34670.62,1,4.342975609446573,30-40,Mid,1,0.2,0,70.82228599999999,1,6.0,0.3739714913587943,Medium Risk,Proactive engagement — Email + Product upgrade offer,1255.8958191938311
678,France,Female,46,1,0.0,2,0,0,82106.19,0,0.0,40-50,New,0,1.0,0,24.835257000000002,0,1.0,0.37454916146396433,Medium Risk,Proactive engagement — Email + Product upgrade offer,307.52804615500935
590,France,Male,47,3,0.0,2,1,0,171774.5,0,0.0,40-50,Mid,1,0.5,0,51.70935,0,3.0,0.3346287329778035,Medium Risk,Proactive engagement — Email + Product upgrade offer,574.8068329289571
705,France,Female,48,0,0.0,2,0,0,149772.61,0,0.0,40-50,New,0,2.0,0,45.143283,0,0.0,0.39646079874316925,Medium Risk,Proactive engagement — Email + Product upgrade offer,593.7896859044918
608,France,Male,42,10,163548.07,1,1,0,38866.85,0,4.207798218836391,40-50,Veteran,1,0.09090909090909091,1,77.26168299999999,1,5.0,0.5105383113122002,Medium Risk,Proactive engagement — Email + Product upgrade offer,1868.381269173636
682,France,Female,37,8,148580.12,1,1,0,35179.18,0,4.223404200888114,30-40,Veteran,1,0.1111111111111111,1,70.190402,1,4.0,0.40131027876707087,Medium Risk,Proactive engagement — Email + Product upgrade offer,1333.7122528548664
596,Germany,Male,32,3,96709.07,2,0,0,41788.37,0,2.31420263095615,30-40,Mid,0,0.5,1,51.398939000000006,0,3.0,0.2769528550474676,Low Risk,Maintain relationship — Monthly newsletter,651.4111447025074
395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1,6.10048412982943,30-40,Mid,2,0.16666666666666666,0,47.736107,1,7.5,0.4845084834274438,Medium Risk,Proactive engagement — Email + Product upgrade offer,1111.4612497113474
578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0,0.6801957125734703,30-40,New,1,0.5,1,114.262209,1,0.5,0.41260151307573956,Medium Risk,Proactive engagement — Email + Product upgrade offer,1942.2388962006723
547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1,6.580447761899585,50-60,Mid,1,0.6,1,49.785888,1,6.0,0.8935616608835045,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2141.400861950779
609,France,Male,37,1,39344.83,1,1,1,178291.89,1,0.22067526080260408,30-40,New,2,0.5,0,69.40819900000001,0,1.5,0.4035610227400387,Medium Risk,Proactive engagement — Email + Product upgrade offer,1037.077371433204
774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0,0.8589445830385036,30-40,Veteran,1,0.1,1,98.243192,1,4.5,0.6270433952309333,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2595.394188522245
712,France,Female,27,2,133009.51,1,1,0,126809.15,0,1.0488869384666766,<30,New,1,0.3333333333333333,1,91.460149,1,1.0,0.3413597602462143,Medium Risk,Proactive engagement — Email + Product upgrade offer,1340.9572992915912
585,Germany,Female,28,9,135337.49,2,1,1,40385.61,0,3.351048528212692,<30,Veteran,3,0.2,0,66.426179,1,27.0,0.1817187464899083,Low Risk,Maintain relationship — Monthly newsletter,565.2554049721131
666,France,Female,32,10,112536.57,2,1,1,34350.54,0,3.2760269263037407,30-40,Veteran,3,0.18181818181818182,0,55.51959000000001,1,30.0,0.18623368508312674,Low Risk,Maintain relationship — Monthly newsletter,483.13427924225846
708,Spain,Female,35,8,122570.69,1,0,0,199005.88,0,0.6159118217420423,30-40,Veteran,0,0.1111111111111111,1,108.94244,1,4.0,0.3596038108117007,Medium Risk,Proactive engagement — Email + Product upgrade offer,1597.1704725757522
513,France,Male,44,1,63562.02,2,0,1,52629.73,1,1.2076978601664843,40-50,New,2,1.0,0,41.367627,0,3.0,0.48049111269063105,Medium Risk,Proactive engagement — Email + Product upgrade offer,863.7008895763577
445,France,Male,37,3,0.0,2,1,1,180012.39,0,0.0,30-40,Mid,3,0.5,0,54.13721700000001,0,9.0,0.08804374448917729,Low Risk,Maintain relationship — Monthly newsletter,158.48964870046134
690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0,2.8398181495631567,40-50,Veteran,0,0.2,1,50.957151,1,9.0,0.5823481318045264,Medium Risk,Proactive engagement — Email + Product upgrade offer,1374.8050819367854
850,France,Male,37,6,0.0,2,1,0,109291.22,0,0.0,30-40,Senior,1,0.2857142857142857,0,33.042366,0,6.0,0.08241125584849612,Low Risk,Maintain relationship — Monthly newsletter,90.06826693414277
537,Spain,Female,33,7,136082.0,1,1,0,62746.54,0,2.1687224710323303,30-40,Senior,1,0.125,1,73.41786200000001,1,3.5,0.4131009467676611,Medium Risk,Proactive engagement — Email + Product upgrade offer,1383.5186115646864
705,Germany,Male,48,9,114169.16,1,0,0,173273.2,1,0.6588930146553843,40-50,Veteran,0,0.1,1,97.861124,1,4.5,0.9088633460420027,High Risk,Immediate outreach — Dedicated RM call + Premium offer,3650.099898762147
670,France,Female,45,5,47884.92,1,1,1,54340.24,0,0.8811893140458333,40-50,Mid,2,0.16666666666666666,0,35.65704,0,7.5,0.446663422988969,Medium Risk,Proactive engagement — Email + Product upgrade offer,670.4868215794797
652,Spain,Female,36,1,0.0,2,1,1,19302.78,0,0.0,30-40,New,3,1.0,0,5.986434,0,3.0,0.17825488144968,Low Risk,Maintain relationship — Monthly newsletter,34.40814760549254
696,Spain,Male,24,9,0.0,1,0,0,10883.52,0,0.0,<30,Veteran,0,0.1,0,3.473856,0,4.5,0.3715644505464396,Medium Risk,Proactive engagement — Email + Product upgrade offer,40.43929128811186
747,France,Male,49,6,202904.64,1,1,1,17298.72,1,11.72878173750789,40-50,Senior,2,0.14285714285714285,0,86.57557200000001,1,9.0,0.5796345896929598,Medium Risk,Proactive engagement — Email + Product upgrade offer,2452.480319758088
511,France,Female,46,1,0.0,1,1,1,115779.48,1,0.0,40-50,New,2,0.5,0,34.887144,0,1.5,0.7041821450495782,High Risk,Immediate outreach — Dedicated RM call + Premium offer,815.2984257912473
743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1,1.7355724871838272,40-50,New,2,0.6666666666666666,0,92.91443,1,6.0,0.4701660450774305,Medium Risk,Proactive engagement — Email + Product upgrade offer,1959.8552816474128
532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1,0.7450415004071463,50-60,Mid,1,0.25,1,89.087819,1,1.5,0.9079042756056818,High Risk,Immediate outreach — Dedicated RM call + Premium offer,3361.8670301751235
642,Spain,Female,33,9,0.0,2,1,1,150475.14,0,0.0,30-40,Veteran,3,0.2,0,45.335142,0,27.0,0.0995255252813605,Low Risk,Maintain relationship — Monthly newsletter,149.76117350286262
554,Germany,Female,54,6,108755.0,1,1,0,40914.32,1,2.658050823016904,50-60,Senior,1,0.14285714285714285,1,55.942496,1,3.0,0.9152439593989817,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2365.2129784178946
604,Spain,Female,34,3,0.0,2,1,0,38587.7,0,0.0,30-40,Mid,1,0.5,0,11.75751,0,3.0,0.17186868190759721,Low Risk,Maintain relationship — Monthly newsletter,66.32017136845788
602,France,Female,72,3,0.0,2,1,1,171260.66,0,0.0,60+,Mid,3,0.5,0,51.558797999999996,0,9.0,0.16352540549989197,Low Risk,Maintain relationship — Monthly newsletter,280.0546887267913
757,Spain,Female,55,9,117294.12,4,1,0,94187.47,1,1.245312934799769,50-60,Veteran,1,0.4,1,75.400989,1,18.0,0.9516354794519654,High Risk,Immediate outreach — Dedicated RM call + Premium offer,3128.746304180103
491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0,0.7008212162296183,<30,Mid,2,0.2,0,84.818023,1,6.0,0.3534748682868441,Medium Risk,Proactive engagement — Email + Product upgrade offer,1238.5871436304267
850,France,Male,31,4,0.0,2,0,0,152298.28,0,0.0,30-40,Mid,0,0.4,0,45.944483999999996,0,4.0,0.09236388427809418,Low Risk,Maintain relationship — Monthly newsletter,140.66860709672784
521,France,Male,22,5,0.0,2,1,1,99828.45,0,0.0,<30,Mid,3,0.3333333333333333,0,30.104834999999994,0,15.0,0.0490998791856428,Low Risk,Maintain relationship — Monthly newsletter,49.01564834289983
726,France,Male,37,2,132057.92,2,1,0,34743.98,0,3.800776975551576,30-40,New,1,0.6666666666666666,1,63.46416200000001,1,2.0,0.23071539002581795,Low Risk,Maintain relationship — Monthly newsletter,689.5155993434576
596,France,Male,33,8,0.0,1,1,0,121189.3,1,0.0,30-40,Veteran,1,0.1111111111111111,0,36.535590000000006,0,4.0,0.5320058565585744,Medium Risk,Proactive engagement — Email + Product upgrade offer,644.7341735223404
850,Germany,Female,35,7,114285.2,1,0,1,129660.59,0,0.8814113724812414,30-40,Senior,1,0.125,0,84.867257,1,10.5,0.5469183503853379,Medium Risk,Proactive engagement — Email + Product upgrade offer,1959.2310210770647
637,France,Female,41,9,0.0,2,1,0,145477.36,0,0.0,40-50,Veteran,1,0.2,0,43.83430799999999,0,9.0,0.2501128578056271,Low Risk,Maintain relationship — Monthly newsletter,363.8575825561802
690,Spain,Male,32,2,76087.98,1,0,1,151822.66,0,0.5011602275956197,30-40,New,1,0.3333333333333333,0,76.18899,0,3.0,0.2955315274844026,Low Risk,Maintain relationship — Monthly newsletter,898.4117652175046
689,France,Male,40,8,160272.27,1,1,0,49656.24,0,3.227571045027875,30-40,Veteran,1,0.1111111111111111,1,79.21248,1,4.0,0.4665233401318549,Medium Risk,Proactive engagement — Email + Product upgrade offer,1727.07304405018
633,Spain,Male,63,4,114552.6,1,1,0,73856.28,1,1.55099944108421,60+,Mid,1,0.2,1,68.167824,1,2.0,0.7689260119684191,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2329.5496259645
555,France,Female,27,8,102000.17,1,1,1,116757.0,0,0.8736032648726425,<30,Veteran,2,0.1111111111111111,0,75.993668,1,12.0,0.21972562589371566,Low Risk,Maintain relationship — Monthly newsletter,704.7860729150336
563,Spain,Male,24,7,0.0,2,0,0,16319.56,0,0.0,<30,Senior,0,0.25,0,5.064767999999999,0,7.0,0.05700695576418837,Low Risk,Maintain relationship — Monthly newsletter,9.303284350110179
494,France,Female,33,1,137853.0,1,0,1,90273.85,0,1.527036599894655,30-40,New,1,0.5,0,82.371555,1,1.5,0.2482081362659251,Low Risk,Maintain relationship — Monthly newsletter,908.3917647938283
534,France,Male,27,9,0.0,2,1,0,161344.13,0,0.0,<30,Veteran,1,0.2,0,48.563438999999995,0,9.0,0.09090132818195279,Low Risk,Maintain relationship — Monthly newsletter,146.66395711361656
696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0,1.3407792429207661,40-50,Senior,1,0.125,1,101.454811,1,3.5,0.6252799487276323,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2786.867166487513
535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1,2.017662890671404,40-50,New,0,1.5,1,77.136898,1,1.5,0.921008274417878,High Risk,Immediate outreach — Dedicated RM call + Premium offer,3224.6008298923407
600,France,Male,34,0,0.0,2,0,1,3756.23,0,0.0,30-40,New,2,2.0,0,1.3068689999999998,0,0.0,0.14478562104467207,Low Risk,Maintain relationship — Monthly newsletter,5.438480933366286
807,France,Female,34,1,0.0,1,0,0,114448.13,0,0.0,30-40,New,0,0.5,0,34.576539,0,0.5,0.4032102348944854,Medium Risk,Proactive engagement — Email + Product upgrade offer,461.46657380534606
714,France,Female,52,2,0.0,1,0,1,144045.08,1,0.0,50-60,New,1,0.3333333333333333,0,43.427724,0,3.0,0.7918377003190826,High Risk,Immediate outreach — Dedicated RM call + Premium offer,1140.6032488947826
590,France,Male,24,7,126431.54,1,1,0,58781.11,0,2.1508506584741514,<30,Senior,1,0.125,1,68.38394899999999,1,3.5,0.32135134399498694,Medium Risk,Proactive engagement — Email + Product upgrade offer,1001.4727930472906
614,France,Female,41,3,123475.04,1,1,1,179227.52,0,0.688925177756308,40-50,Mid,2,0.25,0,103.342472,1,4.5,0.40189813067781466,Medium Risk,Proactive engagement — Email + Product upgrade offer,1712.799807767574
766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0,0.766908082903353,40-50,Senior,1,0.14285714285714285,1,77.490683,1,3.0,0.8584056340121634,High Risk,Immediate outreach — Dedicated RM call + Premium offer,2769.544915478249
557,Spain,Male,42,4,0.0,2,0,1,86642.38,0,0.0,40-50,Mid,2,0.4,0,26.159813999999997,0,12.0,0.13734885281234074,Low Risk,Maintain relationship — Monthly newsletter,119.00231497930896
788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1,0.7463162117738644,40-50,Mid,1,0.2,1,110.47228299999999,1,2.0,0.8788731286041757,High Risk,Immediate outreach — Dedicated RM call + Premium offer,4034.8210190663576
648,France,Female,38,2,0.0,2,0,1,9551.49,0,0.0,30-40,New,2,0.6666666666666666,0,3.0598469999999995,0,6.0,0.14811796761326318,Low Risk,Maintain relationship — Monthly newsletter,14.14747286478407
726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0,1.7669783419791538,30-40,Senior,3,0.25,0,56.65224200000001,1,21.0,0.19200255966932864,Low Risk,Maintain relationship — Monthly newsletter,487.966210889021
